"ERI","CODE","CLAS","KIND","CNAME","SPEC","CCCCODE","BARCODE","SUPP","PREDAY","USERFLD1","USERFLD2","PRICE1","PRICE2","PRICE3","PRICE4","PRICE5","MADETYPE","CALCUTYPE","LOCALITY","IMPTRATE","GOODRATE","MARGIN","UNIT","INUNIT","INQTY","OUTUNIT","OUTQTY","LEN","WIDE","HIGHT","PUNIT","PACKUNIT","WETUNIT","NW","INNW","PACKNW","GW","INGW","PACKGW","CFT","INCFT","PACKCFT","CTNQTY","CTNINQTY","PACKQTY","FTQTY20","FTINQTY20","FTPQTY20","FTQTY40","FTINQTY40","FTPQTY40","FTQTY40H","FTINQTY40H","FTPQTY40H","FTQTY45","FTINQTY45","FTPQTY45","PACKDESC","PRODDESC","DESCRIP","ENAME","ESPEC","EPDESC","PICTURE","FCOST","CCOST","TDATE","SAFEQTY","MAXQTY","FQTY","CQTY","FBROWQTY","CBROWQTY","FLENDQTY","CLENDQTY","FPHSQTY","CPHSQTY","FORDQTY","CORDQTY","FSASMQTY","CSASMQTY","FSASKQTY","CSASKQTY","FAGTQTY","CAGTQTY","COSTSUBJ","SALESUBJ","STOCKSUBJ","RAWPSUBJ","HFINPSUBJ","FINPSUBJ","INSDATE","FLAG","GPFLAG","TTIME","UPDNFLAG","GUNSALEFLAG","PRHSSUBJ","FMASMQTY","CMASMQTY","FMASKQTY","CMASKQTY","EXPCOST","CURR","MINQTY","PRSFLAG","LPHSDATE","LSALDATE","LINDATE","LOUTDATE","LUPDDATE","LENDSUBJ","BROWSUBJ","EPDESC1","NTAXFLAG","MFLAG","NSDATE","PICTURES","PICTURED","PICTUREB","SCLAS","SCLASNAME","MCLAS","MCLASNAME","BCLAS","BCLASNAME","GPCQTY","APCODE","LASTUPD","POSFLAG","POSDISFLAG","PLUS","PLUSPRC","BONUSTYPE","BONUSVALUE","FCMD","STOCKMD","PREPERIOD","LPRHSQTY","BESTOQTY","BSTCOST","BROQTY","BOPERIOD","STLDATE"
"00K0090GR559VF48","TD0021","07-6","","歷代志上(卷一)聖經註釋(天道)","760","","9789622086456","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","434.22222","434.22222","2009/11/20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2015/08/14","2015/08/15","2015/08/14","2015/08/15","2015/08/15","","","","0","0","","","","","","","","","","","0","","110303123451","","","","","","","","","","","","","","",""
"00K0090GR55PKF4J","TD0032","07-6","","以賽亞書(卷三)聖經註釋(天道)","865","","9789622086388","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","494","494","2008/05/14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2017/12/27","2023/01/01","2017/12/27","2023/01/01","","","","0","0","","","","","","","","","","","0","","110303123452","","","","","","","","","","","","","","",""
"00K0090GR561YF4R","TD0040","07-6","","可以改絕版","920","","9789622086708","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","578.06667","578.06667","2025/07/15","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2017/09/06","2017/09/25","2018/12/31","2017/09/25","2018/12/31","","","","0","0","","","","","","","","","","","0","","250715101320","","","","","","","","","","","","","","",""
"00K0090GR563EF4S","TD0041","07-6","","十二先知書(卷一)聖經註釋(天道)","299","","9789622080812","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","317","317","2024/01/02","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2024/12/13","2023/01/01","2024/12/13","2024/12/13","","","","0","0","","","","","","","","","","","0","","240102153724","","","","","","","","","","","","","","",""
"00K0090GR564VF4T","TD0042","07-6","","十二先知書(卷二)聖經註釋(天道)","299","","9789622086159","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","308.71429","308.64286","2024/01/02","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2024/12/13","2023/01/01","2024/12/13","2024/12/13","","","","0","0","","","","","","","","","","","0","","240102153728","","","","","","","","","","","","","","",""
"00K0090GR566BF4U","TD0043","07-6","","十二先知書(卷三)聖經註釋(天道)","299","","9789622081413","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","364.025","364.01667","2024/01/02","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2024/12/13","2016/12/31","2024/12/13","2024/12/13","","","","0","0","","","","","","","","","","","0","","240102153731","","","","","","","","","","","","","","",""
"00K0090GR56NYF55","TD0054","07-6","","腓立比書-聖經註釋(天道)","760","","9789622081567","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","434.625","434.625","2009/11/20","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2023/10/17","2019/12/31","2023/10/17","2023/10/17","","","","0","0","","","","","","","","","","","0","","110303123452","","","","","","","","","","","","","","",""
"00K0090GR56RAF57","TD0056","07-6","","帖撒羅尼迦前書-聖經註釋(天道)","770","","9789622081772","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","513","513","2025/12/12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2015/01/09","2024/12/13","2016/12/31","2024/12/13","2024/12/13","","","","1","0","","","","","","","","","","","0","","251212193502","","","","","","","","","","","","","","",""
"00K0090GR56SOF58","TD0057","07-6","","帖撒羅尼迦後書-聖經註釋(天道)","675","","9789622082007","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","450","450","2025/12/12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2015/01/09","2024/12/13","2016/12/31","2024/12/13","2024/12/13","","","","1","0","","","","","","","","","","","0","","251212193506","","","","","","","","","","","","","","",""
"00K0090GR56VNF5A","TD0059","07-6","","腓利門書-聖經註釋(天道)","325","","9789622082298","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","185.33333","185.33333","2009/11/20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2024/12/13","2018/12/31","2024/12/13","2024/12/13","","","","0","0","","","","","","","","","","","0","","110303123452","","","","","","","","","","","","","","",""
"00K0090GR5732F5E","TD0063","07-6","","彼得前書-聖經註釋(天道)","760","","9789622083011","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","434.2","434.13333","2025/12/12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2024/12/13","2009/09/22","2024/12/13","2024/12/13","","","","1","0","","","","","","","","","","","0","","251212193514","","","","","","","","","","","","","","",""
"00K0090GR574DF5F","TD0064","07-6","","約翰123書(卷上)聖經註釋(天道)","760","","9789622086777","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","434.25","434.25","2009/11/20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2010/01/29","2009/09/22","2010/01/29","2010/01/29","","","","0","0","","","","","","","","","","","0","","110303123452","","","","","","","","","","","","","","",""
"00K0090GR575PF5G","TD0065","07-6","","約翰123書(卷下)聖經註釋(天道)","650","","9789622086852","303","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","371.25","371.25","2009/11/20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/06/07","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/09/22","2010/01/29","2009/09/22","2010/01/29","2010/01/29","","","","0","0","","","","","","","","","","","0","","110303123452","","","","","","","","","","","","","","",""
"00K0090GR57YLF8O","TT0002","07-6","","出埃及記聖經註釋(丁道爾)","300","","9789575876579","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","318","318","2020/01/21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/07/31","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2015/01/23","2018/10/25","2015/03/02","2018/10/25","2018/10/25","","","","0","0","","","","","","","","","","","0","","200121150925","","","","","","","","","","","","","","",""
"00K0090GR583YF8R","TT0005","07-6","","申命記聖經註釋(丁道爾)","325","","9789575876555","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","176.23809","176.23809","2020/01/21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/10/22","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/03/03","2018/10/25","2014/12/25","2018/10/25","2018/10/25","","","","0","0","","","","","","","","","","","0","","200121150938","","","","","","","","","","","","","","",""
"00K0090GR58BJF8U","TT0008","07-6","","撒母耳記上下聖經註釋 (丁道爾)","350","","9789575877323","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","214.11111","214.11111","2020/01/21","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/08/17","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2009/06/30","2015/09/02","2009/06/30","2015/09/02","2015/09/02","","","","0","0","","","","","","","","","","","0","","200121150950","","","","","","","","","","","","","","",""
"00K0090GR59HBF9M","TT0022","07-6","","以西結書聖經註釋(丁道爾)","290","","9789575877811","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","157.24489","157.24489","2020/01/21","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2008/03/03","2014/02/19","2024/01/01","2014/02/19","2021/12/01","","","","0","0","","","","","","","","","","","0","","200121151045","","","","","","","","","","","","","","",""
"00K0090GR59J3F9N","TT0023","07-6","","但以理書聖經註釋(丁道爾)","240","","9789575877699","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","130.12858","130.12858","2020/01/21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/10/22","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/03/03","2023/07/24","2023/01/01","2023/07/24","2023/07/24","","","","0","0","","","","","","","","","","","0","","200121151049","","","","","","","","","","","","","","",""
"00K0090GR59KNF9O","TT0024","07-6","","何西阿書聖經註釋(丁道爾)","240","","9789575875763","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","130.12246","130.12246","2020/01/21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/10/22","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/03/03","2023/07/24","2014/12/25","2023/07/24","2023/07/24","","","","0","0","","","","","","","","","","","0","","200121151054","","","","","","","","","","","","","","",""
"00K0090GR59NPF9Q","TT0026","07-6","","俄巴底亞書約拿書彌迦書(丁道爾)","230","","9789575876203","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","124.87755","124.87755","2020/01/21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/10/22","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/03/03","2016/05/25","2011/02/10","2016/05/25","2016/05/25","","","","0","0","","","","","","","","","","","0","","200121151103","","","","","","","","","","","","","","",""
"00K0090GR59PTF9R","TT0027","07-6","","那鴻書哈巴谷書西番雅書(丁道爾)","140","","9789575875596","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","76","76","2020/01/21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/10/22","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/03/03","2009/12/17","2011/02/10","2009/12/17","2011/02/10","","","","0","0","","","","","","","","","","","0","","200121151107","","","","","","","","","","","","","","",""
"00K0090GR59T9F9V","TT0029","07-6","","馬太福音聖經註釋(丁道爾)","390","","9789575874988","201","0","","","99","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","211.85714","211.85714","2020/01/21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/10/22","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/03/03","2010/12/19","2008/03/03","2010/12/19","2010/12/19","","","","0","0","","","","","","","","","","","0","","200121151120","","","","","","","","","","","","","","",""
